seqnames	start	end	width	strand	pr	delta	number	Annotated.gene.symbols	Detected.Features
chr22	19717818	19719362	1545	*	13.062	0.007	711	SEPT5-GP1BB, SEPTIN5	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	122460771	122463049	2279	*	13.049	0.006	712	HTRA1, LOC105378525, BX842242.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr6	28765231	28768707	3477	*	13.014	0.037	713		cpg_inter, intergenic
chr4	20250859	20256074	5216	*	12.99	0.117	714	SLIT2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr6	98823630	98840649	17020	*	12.983	0.063	715	POU3F2, AL589826.2	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, introns, lncrna_gencode, promoters
chr12	1532137	1532398	262	*	12.977	-0.109	716	WNT5B	cpg_shores, enhancers_fantom, introns
chr4	174211331	174219099	7769	*	12.957	0.09	717	LINC02268	cpg_inter, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr9	36985484	36987338	1855	*	12.91	0.057	718	PAX5	cpg_islands, cpg_shores, introns
chr8	64574016	64587661	13646	*	12.903	0.084	719	BHLHE22, BHLHE22-AS1, AC090136.3	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, intergenic, introns, lncrna_gencode, promoters
chr7	27210195	27211019	825	*	12.895	0.12	720	AC004080.7	cpg_shelves, exons, intergenic, introns, lncrna_gencode
chr11	43941935	43945090	3156	*	12.879	0.006	721	C11orf96, AC087521.1, AC087521.3	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr9	113061254	113062638	1385	*	12.86	0.09	722		cpg_islands, cpg_shores, promoters
chr10	117157852	117169949	12098	*	12.857	0.057	723	MIR3663, MIR3663HG	cpg_inter, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr19	41912014	41916338	4325	*	12.851	0.101	724	ERFL, ARHGEF1	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, introns
chr2	73175449	73178143	2695	*	12.842	0.028	725		cpg_islands, cpg_shores, enhancers_fantom, intergenic
chr17	31559944	31559996	53	*	12.802	0.342	726	MIR193A	cpg_islands, enhancers_fantom, exons, firstexons, promoters
chr17	48555239	48555919	681	*	12.797	0.116	727	HOXB3, HOXB-AS3	5UTRs, cpg_shores, exons, introns, lncrna_gencode
chr6	75203918	75209320	5403	*	12.776	0.043	728	COL12A1	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr3	186360778	186362655	1878	*	12.754	0.024	729	DGKG	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr12	106580418	106589331	8914	*	12.746	0.055	730	RFX4, LOC100287944, AC079385.1	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr13	27955759	27956173	415	*	12.741	0.21	731		cpg_shores, intergenic
chr12	1629285	1631350	2066	*	12.741	0.076	732	WNT5B	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr20	54172644	54175150	2507	*	12.734	0.049	733	CYP24A1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr18	69400054	69403088	3035	*	12.702	0.058	734	DOK6	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr11	75429705	75431236	1532	*	12.686	0.061	735	KLHL35	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr3	43994594	43999694	5101	*	12.684	0.047	736	AC006058.2, AC006058.3	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, lncrna_gencode, promoters
chr4	37243563	37246166	2604	*	12.682	0.066	737	NWD2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr9	121498002	121500347	2346	*	12.676	0.022	738	GGTA1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr11	69773720	69775944	2225	*	12.65	0.086	739	FGF4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr12	63149856	63152576	2721	*	12.632	0.108	740	AVPR1A, AC135584.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr14	38207590	38211830	4241	*	12.627	0.086	741	SSTR1	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr17	38673041	38675430	2390	*	12.626	0.021	742	EPOP	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, promoters
chr5	135050129	135050846	718	*	12.62	0.144	743	PITX1-AS1, C5orf66	cpg_islands, cpg_shores, introns, lncrna_gencode
chr1	86155115	86157156	2042	*	12.62	0.077	744	COL24A1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	133234889	133237898	3010	*	12.619	0.069	745	VENTX	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, promoters
chr11	72243388	72246294	2907	*	12.602	0.103	746	PHOX2A	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr11	20206972	20209229	2258	*	12.6	0.123	747		cpg_inter, intergenic
chr10	99329028	99330591	1564	*	12.574	0.053	748	CNNM1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, promoters
chr8	53875523	53883225	7703	*	12.548	0.085	749	RGS20, AC113194.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr2	176138186	176141029	2844	*	12.542	0.109	750	LOC401021, HOXD3	cpg_islands, cpg_shores, exons, introns
chr2	172105528	172107251	1724	*	12.521	0.111	751	DLX2-DT	cpg_islands, cpg_shores, exons, introns, lncrna_gencode
chr7	1663310	1668328	5019	*	12.481	0.021	752	ELFN1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr1	23423775	23425292	1518	*	12.472	0.048	753	TCEA3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr6	166005523	166009587	4065	*	12.459	0.076	754		cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, intergenic
chr1	156420063	156423414	3352	*	12.452	0.061	755	MIR9-1, MIR9-1HG	cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	92688936	92692797	3862	*	12.445	0.059	756	HHEX	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr7	128360562	128362302	1741	*	12.442	0.03	757	PRRT4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr16	2019461	2020978	1518	*	12.437	0.02	758	NPW	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr22	41909804	41911491	1688	*	12.415	0.074	759	SHISA8	cpg_islands, cpg_shores, exons, introns
chr22	50014653	50015511	859	*	12.414	0.026	760		cpg_islands
chr5	115179088	115180966	1879	*	12.405	0.06	761	TRIM36	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr2	170812951	170824087	11137	*	12.348	0.052	762	GAD1, ERICH2-DT, AC007405.1, AC007405.2, AC007405.4	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr5	135487250	135492188	4939	*	12.332	0.094	763	SLC25A48	cpg_islands, cpg_shores, enhancers_fantom, introns
chr10	100709253	100710920	1668	*	12.327	0.067	764		cpg_islands, cpg_shores, intergenic
chr7	27087828	27089226	1399	*	12.303	0.219	765		cpg_islands, cpg_shores, intergenic
chr3	184379800	184381916	2117	*	12.27	0.03	766	CHRD, THPO	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr14	53952770	53957127	4358	*	12.249	0.043	767	BMP4, AL138479.2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr22	32202451	32204868	2418	*	12.247	-0.117	768	RFPL2, SLC5A4-AS1	5UTRs, cpg_inter, exons, firstexons, introns, promoters
chr1	33306615	33307264	650	*	12.231	0.163	769	A3GALT2	cpg_islands, cpg_shores, exons, promoters
chr8	22042270	22043442	1173	*	12.221	0.218	770	FGF17	5UTRs, cpg_inter, exons, firstexons, introns, promoters
chr11	124745858	124747147	1290	*	12.221	-0.043	771	NRGN, AP000866.5	3UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr2	85752920	85755857	2938	*	12.219	0.028	772	ATOH8	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr15	45521616	45523366	1751	*	12.207	0.013	773	SLC30A4, HMGN2P46	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr9	96020724	96023037	2314	*	12.201	0.042	774	LINC00092, ERCC6L2	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr14	100567056	100569570	2515	*	12.196	0.032	775	BEGAIN	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr16	54927598	54940395	12798	*	12.194	0.073	776	IRX5, CRNDE, LOC105371275, AC106738.1, AC106738.2	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr9	34628240	34629670	1431	*	12.192	0.012	777	ARID3C	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	228635376	228635471	96	*	12.189	-0.468	778	RNA5S12	cpg_islands, promoters
chr12	107843182	107845975	2794	*	12.184	0.09	779	AC126177.3	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode
chr7	155532856	155534398	1543	*	12.184	0.048	780	CNPY1, AC009403.2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr16	1916507	1920022	3516	*	12.183	0.021	781	HS3ST6	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr9	21988773	21990539	1767	*	12.181	0.476	782	CDKN2A, MTAP	cpg_islands, cpg_shores, exons, introns
chr1	207958822	207960104	1283	*	12.176	0.029	783	LINC02767, AL356275.1	cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr5	135533550	135537458	3909	*	12.164	0.071	784	NEUROG1, SLC25A48	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	26161442	26162512	1071	*	12.131	-0.041	785	FAM110D	3UTRs, cpg_islands, cpg_shores, exons
chr18	62596087	62597014	928	*	12.125	0.08	786		cpg_islands, cpg_shores, enhancers_fantom, intergenic
chr18	79787871	79788753	883	*	12.117	0.113	787	AC021594.1	cpg_islands, introns, lncrna_gencode
chr4	173533991	173537204	3214	*	12.106	0.04	788	HAND2-AS1	cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode
chr4	1001657	1003641	1985	*	12.105	0.063	789	IDUA	cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr7	27223188	27226024	2837	*	12.083	0.118	790		cpg_islands, cpg_shelves, cpg_shores, intergenic
chr14	105479234	105479557	324	*	12.063	-0.101	791	CRIP2	cpg_islands, cpg_shores, exons, introns
chr11	14971831	14976045	4215	*	12.039	0.074	792	CALCA, CALCB	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr11	17718561	17722565	4005	*	12.022	0.087	793	MYOD1	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, intergenic, introns, promoters
chr5	55220397	55221832	1436	*	12.008	0.081	794	MCIDAS	3UTRs, cpg_islands, cpg_shores, exons, introns
chr7	129777679	129786692	9014	*	12.006	0.049	795	AC084864.1	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, introns, lncrna_gencode, promoters
chr16	67158402	67161574	3173	*	11.967	0.011	796	FBXL8, TRADD	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr22	29313226	29316046	2821	*	11.959	0.085	797	RASL10A	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr2	73290733	73294070	3338	*	11.939	0.027	798	EGR4	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, intergenic, introns, promoters
chr11	31822567	31829402	6836	*	11.917	0.121	799	PAUPAR, PAX6-AS1, RCN1	cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr11	2868073	2870021	1949	*	11.897	0.2	800	KCNQ1DN	cpg_islands, cpg_shores, promoters
chr1	6423334	6425578	2245	*	11.889	0.022	801	ESPN, HES2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr16	55323340	55327515	4176	*	11.883	0.108	802	IRX6, AC109462.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr5	73433611	73452336	18726	*	11.883	0.067	803	FOXD1, FOXD1-AS1, LINC01385	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, intergenic, introns, lncrna_gencode, promoters
chr15	68430959	68432590	1632	*	11.873	0.019	804	ITGA11	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr4	76896796	76898668	1873	*	11.828	0.047	805	SOWAHB	5UTRs, cpg_islands, cpg_shores, exons, firstexons, promoters
chr11	124717625	124718755	1131	*	11.821	0.04	806		cpg_islands, cpg_shores, enhancers_fantom, intergenic
chr6	7725534	7729423	3890	*	11.813	0.015	807	BMP6	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr2	66425397	66427319	1923	*	11.797	0.045	808	MEIS1-AS3	cpg_islands, cpg_shores, enhancers_fantom, exons, intergenic, introns, lncrna_gencode
chr12	41188025	41190615	2591	*	11.774	0.11	809	PDZRN4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	229430744	229435203	4460	*	11.77	0.114	810	ACTA1	3UTRs, 5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr3	6859964	6864210	4247	*	11.763	0.13	811	GRM7	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr9	98706430	98710120	3691	*	11.758	0.045	812	GABBR2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr16	86285253	86290088	4836	*	11.757	0.076	813	LINC01081, LINC02135	cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr17	48636149	48636950	802	*	11.745	0.021	814	LOC101060400, AC103702.2	cpg_islands, cpg_shores, exons, introns, lncrna_gencode
chr3	158094341	158110883	16543	*	11.737	0.105	815	SHOX2, RSRC1	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, intergenic, introns, promoters
chr1	245152853	245157482	4630	*	11.732	0.015	816	KIF26B	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr6	28770960	28780283	9324	*	11.72	0.059	817		cpg_inter, intergenic
chr1	50976266	50979020	2755	*	11.716	0.039	818		cpg_islands, cpg_shores, enhancers_fantom, intergenic
chr3	128497442	128498307	866	*	11.702	-0.035	819	GATA2-AS1	cpg_islands, cpg_shores, enhancers_fantom, introns, lncrna_gencode
chr5	155727300	155731123	3824	*	11.676	0.077	820		cpg_islands, cpg_shores, enhancers_fantom, intergenic
chr4	121764233	121765537	1305	*	11.667	0.066	821	SMIM43, PP12613, AC079341.1	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr15	100973072	100974067	996	*	11.665	0.173	822	LRRK1	cpg_islands, exons, introns
chr6	151807122	151808719	1598	*	11.662	0.036	823	ESR1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr6	37535683	37536721	1039	*	11.66	0.127	824	LINC02520	cpg_islands, cpg_shores, exons, intergenic
chr5	77971583	77973638	2056	*	11.644	0.161	825		cpg_islands, cpg_shores, intergenic
chr10	49394452	49399743	5292	*	11.637	0.077	826	DRGX	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr4	154490040	154492765	2726	*	11.621	0.072	827	DCHS2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, promoters
chr2	172107733	172110232	2500	*	11.62	0.278	828	DLX2-DT	cpg_islands, cpg_shores, exons, intergenic, introns, lncrna_gencode
chr8	144331601	144335227	3627	*	11.615	0.058	829	SCRT1, SLC52A2	3UTRs, 5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr11	128890365	128892208	1844	*	11.613	0.083	830	KCNJ5	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr4	140497728	140498679	952	*	11.613	0.025	831	MGAT4D, AC093671.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr6	28764674	28765077	404	*	11.608	0.201	832		cpg_inter, intergenic
chr10	101066178	101068370	2193	*	11.592	0.049	833	KAZALD1	3UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr19	40512429	40513354	926	*	11.585	0.119	834	SPTBN4	cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr13	78586584	78610044	23461	*	11.582	0.082	835	POU4F1, LOC780529, OBI1-AS1, AL445209.1, RNF219-AS1	3UTRs, 5UTRs, cpg_inter, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr7	289222	291309	2088	*	11.56	0.103	836	FOXL3, FOXL3-OT1	cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	68230080	68233333	3254	*	11.542	0.043	837	WLS	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr11	125164284	125167478	3195	*	11.541	0.051	838	PKNOX2, PKNOX2-DT, PKNOX2-AS1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr11	74730505	74731960	1456	*	11.54	0.066	839	CHRDL2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	156848587	156849399	813	*	11.514	0.083	840	INSRR, NTRK1	cpg_islands, cpg_shores, exons, introns
chr10	89206443	89208517	2075	*	11.513	0.057	841	CH25H	3UTRs, 5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, promoters
chr8	31638836	31641110	2275	*	11.512	0.069	842	NRG1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	27741143	27748942	7800	*	11.508	0.051	843	MKX, MKX-AS1	5UTRs, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr10	110641288	110644996	3709	*	11.504	0.033	844	RBM20	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr8	26862774	26867516	4743	*	11.483	0.087	845	ADRA1A	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr6	149985295	149985768	474	*	11.48	-0.002	846		cpg_inter, intergenic
chr1	47707900	47711237	3338	*	11.469	0.024	847		cpg_islands, cpg_shores, intergenic
chr16	66426263	66429161	2899	*	11.467	0.045	848	BEAN1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	42752890	42755553	2664	*	11.453	0.046	849	LOC283028, AL022344.1	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, lncrna_gencode, promoters
chr1	156922437	156924638	2202	*	11.445	0.122	850	LRRC71	cpg_islands, cpg_shores, exons, introns
chr18	79392803	79397087	4285	*	11.437	-0.006	851	NFATC1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr6	105991893	105996537	4645	*	11.411	0.106	852	PRDM1	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr6	117260426	117273431	13006	*	11.405	0.062	853	VGLL2, LOC105377964, Z98880.1	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, introns, lncrna_gencode, promoters
chr17	14297243	14297999	757	*	11.402	0.029	854	AC005224.1	cpg_islands, cpg_shores, exons, firstexons, lncrna_gencode, promoters
chr20	2692158	2694733	2576	*	11.392	0.052	855	EBF4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr11	20667885	20673019	5135	*	11.389	0.029	856	NELL1, AC090707.1	5UTRs, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr6	41406434	41406687	254	*	11.388	0.249	857	AL136967.2	cpg_shores, exons, firstexons, intergenic, lncrna_gencode
chr6	133887744	133896657	8914	*	11.383	0.071	858	TCF21, TARID	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr17	39224496	39226255	1760	*	11.365	0.075	859	STAC2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr2	66444708	66447002	2295	*	11.362	0.095	860	MEIS1	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr18	31040177	31043298	3122	*	11.359	0.158	861	DSC3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr4	107033918	107037830	3913	*	11.358	0.06	862	DKK2	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr16	67173791	67174970	1180	*	11.352	0.035	863	NOL3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr9	72149295	72150005	711	*	11.347	0.095	864	GDA	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr9	37033857	37039246	5390	*	11.329	0.087	865	PAX5	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr14	90060039	90063272	3234	*	11.329	0.018	866	KCNK13	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr20	6051445	6053220	1776	*	11.302	0.069	867	LRRN4	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, introns
chr20	23047576	23051624	4049	*	11.3	0.045	868	THBD	3UTRs, 5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, promoters
chr14	100726556	100727894	1339	*	11.286	0.043	869	DLK1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr4	41360069	41362366	2298	*	11.283	0.052	870	LIMCH1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr14	76375684	76378570	2887	*	11.262	0.028	871	ESRRB	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr3	184603830	184604796	967	*	11.261	0.108	872		cpg_islands, cpg_shores, intergenic
chr20	56002826	56006257	3432	*	11.258	0.127	873	CBLN4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr20	3082060	3084020	1961	*	11.257	-0.005	874	AVP	3UTRs, cpg_islands, cpg_shores, exons, intergenic, introns
chr17	30235013	30236282	1270	*	11.252	0.109	875	SLC6A4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr19	29524193	29531120	6928	*	11.249	0.03	876	VSTM2B, VSTM2B-DT, AC011474.1, AC011474.2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr6	50839899	50850496	10598	*	11.235	0.133	877	TFAP2B	3UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, intergenic, introns
chr8	71841950	71846527	4578	*	11.225	0.067	878	MSC, MSC-AS1	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr3	46881390	46883691	2302	*	11.222	0.036	879	MYL3, PTH1R	5UTRs, cpg_islands, exons, firstexons, introns, promoters
chr10	127734872	127738203	3332	*	11.218	0.117	880	FOXI2, AL391005.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr10	133087468	133089015	1548	*	11.215	0.032	881	ADGRA1, ADGRA1-AS1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr18	52339621	52342619	2999	*	11.199	0.088	882	DCC	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr16	55655411	55657052	1642	*	11.193	0.061	883	SLC6A2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr18	48135587	48137812	2226	*	11.189	0.053	884	ZBTB7C	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	99230486	99237378	6893	*	11.178	0.07	885	HPSE2	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr17	60138773	60140340	1568	*	11.169	0.086	886	AC025048.1	cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr12	94147951	94150873	2923	*	11.169	-0.003	887	PLXNC1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr12	27968596	27976752	8157	*	11.164	0.076	888	PTHLH, AC008011.2	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr11	124739492	124740880	1389	*	11.152	-0.001	889	NRGN	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr17	79832264	79833001	738	*	11.139	0.196	890		cpg_islands, intergenic
chr1	47507822	47509329	1508	*	11.102	0.025	891		cpg_islands, cpg_shores, intergenic
chr1	181481929	181484328	2400	*	11.089	0.078	892	CACNA1E	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr6	136920391	136923997	3607	*	11.089	0.04	893	SLC35D3	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr19	10513799	10515213	1415	*	11.07	0.096	894	S1PR5	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, introns
chr16	67393201	67395161	1961	*	11.064	0.061	895	ZDHHC1, TPPP3	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	75124566	75139375	14810	*	11.051	0.135	896	LHX8, AC099786.1, AC099786.2	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr8	11713463	11713930	468	*	11.05	0.006	897	GATA4	cpg_shelves, introns
chr19	1774814	1777260	2447	*	11.036	0.076	898	ONECUT3	3UTRs, cpg_islands, cpg_shores, exons, introns
chr4	10461880	10461996	117	*	11.029	0.182	899	AC005599.1	cpg_islands, introns, lncrna_gencode
chr7	151166879	151169018	2140	*	11.026	0.024	900	GBX1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr2	23384809	23387405	2597	*	11.024	0.016	901	KLHL29	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr17	48526904	48527423	520	*	11.023	0.144	902		cpg_islands, cpg_shores, intergenic
chr4	84479782	84484754	4973	*	11.02	0.131	903		cpg_islands, cpg_shores, intergenic
chr19	1465505	1466088	584	*	11.01	-0.04	904	APC2, C19orf25	cpg_islands, exons, introns
chr5	139902229	139905537	3309	*	11.009	0.083	905	NRG2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
