IlmnID,chrom,pos,prc2
cg12390754,chr6,52190880,1.0793399810791016
cg19789513,chr2,71530190,1.0793399810791016
cg12306961,chr12,56535055,1.0793399810791016
cg23398076,chr11,19016267,1.0793399810791016
cg18534605,chr2,31641089,1.0793399810791016
cg06997381,chr13,69738827,1.0793399810791016
cg26495946,chr15,102954591,1.0793399810791016
cg24806816,chr11,96303792,1.0793399810791016
cg12911542,chr6,52208732,1.0793399810791016
cg11629335,chr11,119042864,1.0793399810791016
cg08479590,chr6,52245748,1.0793399810791016
cg24774179,chr2,74732913,1.0793399810791016
cg05722263,chr13,105054183,1.0793399810791016
cg09207493,chr8,87471724,1.0793399810791016
cg15051960,chr14,28505745,1.0793399810791016
cg02808901,chr6,52246008,1.0793399810791016
cg20591925,chr14,48668795,1.0793399810791016
cg03156304,chr2,38348073,1.0793399810791016
cg23242885,chr3,52104113,1.0793399810791016
cg13637949,chr2,74732897,1.0793399810791016
cg11008210,chr17,85618566,1.0793399810791016
cg11664558,chr14,12345675,1.0793399810791016
cg24362796,chr6,52208746,1.0793399810791016
cg11634198,chr11,98329610,1.0793399810791016
cg03734211,chr15,102991115,1.0793399810791016
cg17476964,chr10,42632646,1.0793399810791016
cg03697136,chr11,96271289,1.0793399810791016
cg21187101,chr5,139548709,1.0793399810791016
cg22885558,chr9,99875090,1.0793399810791016
cg24139732,chr5,37828066,1.0793399810791016
cg11939159,chr9,91364137,1.0793399810791016
cg08156863,chr16,85901058,1.0793399810791016
cg20997773,chr9,45430419,1.0793399810791016
cg24354672,chr7,25179506,1.0793399810791016
cg06113157,chr4,22487053,1.0793399810791016
cg10939790,chr9,54699844,1.0793399810791016
cg18585988,chr7,19523651,1.0793399810791016
cg06997801,chr7,70360923,1.0793399810791016
cg00562553,chr6,52191181,1.0793399810791016
cg07322062,chr11,44620452,1.0793399810791016
cg14992209,chr10,13967505,1.0793399810791016
cg13486820,chr5,106457386,1.0493600368499756
cg20728253,chr11,75167402,1.0493600368499756
cg19226271,chr7,25179508,1.0493600368499756
cg06893303,chr6,52202688,1.0493600368499756
cg06602723,chr11,96281684,1.0493600368499756
cg11864223,chr6,52225670,1.0493600368499756
cg11526959,chr13,73263245,1.0493600368499756
cg23432345,chr6,52217394,1.0493600368499756
cg05825073,chr6,52313452,1.0493600368499756
cg24083420,chr3,52104698,1.0493600368499756
cg13125030,chr7,37769872,1.0493600368499756
cg17406771,chr11,96271577,1.0493600368499756
cg11546656,chr13,58807829,1.0493600368499756
cg21957832,chr7,70370011,1.0493600368499756
cg09298449,chr14,122465527,1.0493600368499756
cg06764333,chr10,23348248,1.0493600368499756
cg06441752,chr5,139551981,1.0493600368499756
cg23042706,chr7,70359882,1.0493600368499756
cg21226516,chr2,57112407,1.0493600368499756
cg17244219,chr6,52204215,1.0493600368499756
cg15855274,chr2,74711859,1.0493600368499756
cg21452781,chr7,49635242,1.0493600368499756
cg08747377,chr8,118283823,1.0493600368499756
cg13373685,chr15,103014233,1.0493600368499756
cg10395080,chr14,122477739,1.0493600368499756
cg17064328,chr2,147184100,1.0493600368499756
cg17466220,chr12,56536677,1.0493600368499756
cg08406509,chr6,52313543,1.0493600368499756
cg00109300,chr10,13967538,1.0493600368499756
cg09878190,chr5,22746366,1.0493600368499756
cg23689487,chr2,31635948,1.0493600368499756
cg09871315,chr6,52165194,1.0493600368499756
cg11882147,chr18,64340543,1.0493600368499756
cg22255654,chr17,15830646,1.0493600368499756
cg13412130,chr10,90969922,1.0493600368499756
cg16263101,chr2,71530067,1.0493600368499756
cg09965605,chr2,74732919,1.0493600368499756
cg21209021,chr11,96345903,1.0493600368499756
cg07940754,chr15,102954568,1.0493600368499756
cg03705387,chr15,103014654,1.0493600368499756
cg06818307,chr2,133554434,1.0493600368499756
cg02622074,chr13,40730615,1.0493600368499756
cg26679061,chr2,31641159,1.0493600368499756
cg25830578,chr11,96303739,1.0493600368499756
cg17797814,chr15,103009734,1.0493600368499756
cg03726556,chr1,120600441,1.0493600368499756
cg25836134,chr15,102955304,1.0493600368499756
cg18750960,chr2,74727334,1.0493600368499756
cg01630982,chr9,45430423,1.0493600368499756
cg25979569,chr19,45235700,1.0493600368499756
cg15528897,chr5,139541421,1.0493600368499756
cg02994891,chr15,103014733,1.0493600368499756
cg18397523,chr6,52313566,1.0493600368499756
cg15755084,chr5,37824276,1.0493600368499756
cg03388263,chr5,120427837,1.0493600368499756
cg24595223,chr2,38347948,1.0493600368499756
cg04845649,chr8,105270585,1.0493600368499756
cg24810859,chrX,51680335,1.0493600368499756
cg04446004,chr5,22746278,1.0493600368499756
cg03815476,chr19,45229389,1.0493600368499756
cg04616768,chr7,25179527,1.0493600368499756
cg20096325,chr5,22746280,1.0493600368499756
cg05094722,chr2,74682224,1.0493600368499756
cg21665058,chr18,23039962,1.0493600368499756
cg20999567,chr15,103014258,1.0493600368499756
cg01019040,chr5,22746369,1.0493600368499756
cg21995650,chr7,70281695,1.0493600368499756
cg10487093,chr9,67049138,1.0493600368499756
cg20677676,chr2,38347946,1.0493600368499756
cg11382709,chr13,78199620,1.0493600368499756
cg06878498,chr11,119042868,1.0493600368499756
cg17355765,chrX,51680323,1.0493600368499756
cg03133868,chr2,147183992,1.0493600368499756
cg02049318,chr14,70076766,1.0493600368499756
cg27255867,chr11,44620414,1.0493600368499756
cg26195267,chr11,75193720,1.0493600368499756
cg14991487,chr2,74697933,1.0493600368499756
cg15447184,chr13,105054200,1.01937997341156
cg01257828,chr16,28446159,1.01937997341156
cg15265788,chr2,61656508,1.01937997341156
cg26141618,chr14,122465508,1.01937997341156
cg09591915,chr15,102966889,1.01937997341156
cg02420850,chr19,59458656,1.01937997341156
cg00296428,chr2,74684070,1.01937997341156
cg15779017,chr1,167692049,1.01937997341156
cg13795805,chr12,107915516,1.01937997341156
cg09082380,chr15,35302881,1.01937997341156
cg18055433,chr19,45741606,1.01937997341156
cg24104938,chr10,42583806,1.01937997341156
cg21745893,chr8,108956727,1.01937997341156
cg18944151,chr2,148044289,1.01937997341156
cg26973329,chr9,99869173,1.01937997341156
cg09166627,chr2,105668943,1.01937997341156
cg20829343,chr2,74732878,1.01937997341156
cg27597956,chr2,105668941,1.01937997341156
cg19266722,chr2,160365864,1.01937997341156
cg16697786,chr13,40733725,1.01937997341156
cg15334728,chr2,119327287,1.01937997341156
cg02797566,chr18,64341586,1.01937997341156
cg09062456,chr15,103009997,1.01937997341156
cg21962423,chr5,120427906,1.01937997341156
cg01912337,chr6,52165260,1.01937997341156
cg08920256,chr15,103009677,1.01937997341156
cg26971498,chr18,42395161,1.01937997341156
cg18123948,chr14,63246170,1.01937997341156
cg00388556,chr12,56691330,1.01937997341156
cg01518594,chr5,139543807,1.01937997341156
cg13406210,chr4,22487864,1.01937997341156
cg12945120,chr6,77242638,1.01937997341156
cg10919992,chr5,57718888,1.01937997341156
cg15955271,chr8,46294756,1.01937997341156
cg23972738,chr11,19014326,1.01937997341156
cg05229784,chr6,77243722,1.01937997341156
cg27699373,chr1,91801943,1.01937997341156
cg13433256,chr6,52313557,1.01937997341156
cg20786058,chr13,114460342,1.01937997341156
cg24159897,chr8,82864408,1.01937997341156
cg08370996,chr7,70361638,1.01937997341156
cg00595237,chr14,63246188,1.01937997341156
cg14456915,chr1,62703252,1.01937997341156
cg22997759,chr19,44760807,1.01937997341156
cg25278465,chr1,50927995,1.01937997341156
cg11681851,chr11,44618277,1.01937997341156
cg11516694,chr6,52208723,1.01937997341156
cg04190606,chr14,58072625,1.01937997341156
cg11483789,chr16,35542345,1.01937997341156
cg25742767,chr7,49635474,1.01937997341156
cg12220493,chr12,56536690,1.01937997341156
cg18299835,chr8,84706878,1.01937997341156
cg12493075,chr5,120427795,1.01937997341156
cg22470076,chr2,74659980,1.01937997341156
cg08242207,chr1,56969689,1.01937997341156
cg14073661,chr8,46294834,1.01937997341156
cg08486684,chr1,120600211,1.01937997341156
cg01099217,chr4,44702464,1.01937997341156
cg00785760,chr11,19016291,1.01937997341156
cg20116877,chr18,15151209,1.01937997341156
cg03681470,chr2,147184094,1.01937997341156
cg18388380,chr13,105054174,1.01937997341156
cg07675629,chr15,102966883,1.01937997341156
cg00465284,chr6,77242630,1.01937997341156
cg01621100,chr2,147184072,1.01937997341156
cg25561913,chr14,21987485,1.01937997341156
cg25007568,chr12,107915521,1.01937997341156
cg03350186,chr1,163312486,1.01937997341156
cg14155483,chr15,103010121,1.01937997341156
cg15685296,chr11,96303748,1.01937997341156
cg20295992,chr10,42632631,1.01937997341156
cg22652525,chr3,107458846,1.01937997341156
cg12370791,chr11,96271522,1.01937997341156
cg07869780,chr11,85890092,1.01937997341156
cg27236202,chr15,99096705,1.01937997341156
cg25113022,chr13,40730617,1.01937997341156
cg07903650,chr18,64340535,1.01937997341156
cg13251691,chr4,22487214,0.9893990159034729
cg06454821,chr5,33432988,0.9893990159034729
cg18705698,chr12,112130955,0.9893990159034729
cg01510925,chr15,102991130,0.9893990159034729
cg06455702,chr2,74699205,0.9893990159034729
cg01267365,chr11,44618292,0.9893990159034729
cg25127912,chr12,112130952,0.9893990159034729
cg05883326,chr6,6863436,0.9893990159034729
cg24765252,chr15,35302878,0.9893990159034729
cg13273551,chr8,108703777,0.9893990159034729
cg13027777,chr10,13967546,0.9893990159034729
cg26607428,chr4,88031548,0.9893990159034729
cg05589845,chr6,52313659,0.9893990159034729
cg10102347,chr15,103035758,0.9893990159034729
cg14937633,chr16,92695741,0.9893990159034729
cg11496811,chr1,155098552,0.9893990159034729
cg27113413,chr3,107458853,0.9893990159034729
cg12249575,chr12,56535305,0.9893990159034729
cg09368251,chr15,103010022,0.9893990159034729
cg12345677,chr6,52165192,0.9893990159034729
cg04193235,chr3,18054281,0.9893990159034729
cg14043044,chr9,99875112,0.9893990159034729
cg01571001,chr6,88190897,0.9893990159034729
cg12741020,chr11,19014324,0.9893990159034729
cg17507989,chr2,71530656,0.9893990159034729
cg07053581,chr8,122282846,0.9893990159034729
cg15844104,chr18,15151200,0.9893990159034729
cg24499728,chr10,85387472,0.9893990159034729
cg23213342,chr5,139551993,0.9893990159034729
cg16047215,chr8,82864410,0.9893990159034729
cg19399365,chr2,113758895,0.9893990159034729
cg01134518,chr11,89301380,0.9893990159034729
cg13058338,chr15,103146996,0.9893990159034729
cg05807730,chr7,79543519,0.9893990159034729
cg16154416,chr9,89910070,0.9893990159034729
cg26667628,chr11,75167428,0.9893990159034729
cg10570391,chrX,93297354,0.9893990159034729
cg01471217,chr3,52104817,0.9893990159034729
cg08372705,chr9,99869423,0.9893990159034729
cg26222446,chr2,74682229,0.9893990159034729
cg11793825,chr7,63758838,0.9893990159034729
cg20558754,chr5,57718840,0.9893990159034729
cg22249017,chr7,70359926,0.9893990159034729
cg09624466,chr14,48668916,0.9893990159034729
cg09938227,chr3,88215694,0.9893990159034729
cg09607471,chr14,70076761,0.9893990159034729
cg18522824,chr6,52230105,0.9893990159034729
cg03639783,chr11,97114721,0.9893990159034729
cg08512490,chr8,108956666,0.9893990159034729
cg18267374,chr14,68124846,0.9893990159034729
cg14811105,chr2,57112062,0.9893990159034729
cg27393099,chr4,109984349,0.9893990159034729
cg21621248,chr6,77242686,0.9893990159034729
cg16606195,chr5,139541425,0.9893990159034729
cg10651829,chr6,52313580,0.9893990159034729
cg27160249,chr13,105054192,0.9893990159034729
cg08659076,chr13,40704212,0.9893990159034729
cg02999327,chr11,12036432,0.9893990159034729
cg02690638,chr14,39472521,0.9893990159034729
cg25630450,chr18,23039954,0.9893990159034729
cg16287710,chr6,52208719,0.9893990159034729
cg22569774,chr8,126298814,0.9893990159034729
cg22548438,chr1,120600185,0.9893990159034729
cg21988123,chr2,147188259,0.9893990159034729
cg10699917,chr7,37769843,0.9893990159034729
cg10708287,chr19,45741603,0.9893990159034729
cg11396695,chr15,7815664,0.9893990159034729
cg14672910,chr17,85609437,0.9893990159034729
cg25894276,chr5,33432986,0.9893990159034729
cg16377657,chr17,15830644,0.9893990159034729
cg08229223,chr5,33432998,0.9893990159034729
cg20265593,chr11,89301390,0.9893990159034729
cg21631452,chr2,31641169,0.9893990159034729
cg09440862,chr13,58807821,0.9893990159034729
cg11927473,chr2,148045665,0.9594169855117798
cg23352003,chr18,15151237,0.9594169855117798
cg17201550,chr14,24003892,0.9594169855117798
cg11936171,chr3,52104556,0.9594169855117798
cg01594821,chr15,103035764,0.9594169855117798
cg14085358,chr2,74659936,0.9594169855117798
cg01749491,chr2,74659609,0.9594169855117798
cg11560032,chr6,77243717,0.9594169855117798
cg11473209,chr2,71530661,0.9594169855117798
cg20215852,chr18,42395164,0.9594169855117798
cg08347183,chr2,9878607,0.9594169855117798
cg09397298,chr5,139550638,0.9594169855117798
cg17489939,chr2,74692337,0.9594169855117798
cg27378835,chr2,71530214,0.9594169855117798
cg17924340,chr7,79508711,0.9594169855117798
cg01418317,chr5,57718844,0.9594169855117798
cg13249957,chr15,103015389,0.9594169855117798
cg15147429,chr12,73050293,0.9594169855117798
cg24178740,chr1,74885889,0.9594169855117798
cg24216971,chr6,52191009,0.9594169855117798
cg02524816,chr11,96303621,0.9594169855117798
cg08174373,chr19,45235944,0.9594169855117798
cg27562808,chr18,42394766,0.9594169855117798
cg01603001,chr8,84706880,0.9594169855117798
cg23252695,chr4,154636711,0.9594169855117798
cg14259514,chr2,74706080,0.9594169855117798
cg24353110,chr13,105054234,0.9594169855117798
cg17201740,chr11,89301392,0.9594169855117798
cg27180623,chr2,160365901,0.9594169855117798
cg17218628,chr3,30514173,0.9594169855117798
cg03326917,chr1,56969691,0.9594169855117798
cg19629292,chr14,12345613,0.9594169855117798
cg18680222,chr7,116034514,0.9594169855117798
cg07146324,chr8,91805166,0.9594169855117798
cg13184142,chr6,52232622,0.9594169855117798
cg16184782,chr15,103014239,0.9594169855117798
cg03107322,chr15,102956585,0.9594169855117798
cg20259401,chr9,64020981,0.9594169855117798
cg17225945,chr3,52104122,0.9594169855117798
cg06855624,chr6,52175526,0.9594169855117798
cg24919478,chr14,46882897,0.9594169855117798
cg03190580,chr5,120431854,0.9594169855117798
cg06440786,chr18,42395211,0.9594169855117798
cg20142163,chr15,103146994,0.9594169855117798
cg12231969,chr1,120602487,0.9594169855117798
cg17122748,chr6,32588213,0.9594169855117798
cg01798687,chr3,107458857,0.9594169855117798
cg07475235,chr8,91805154,0.9594169855117798
cg23477593,chr11,19014310,0.9594169855117798
cg27294582,chr11,96282557,0.9594169855117798
cg05557064,chr2,74711847,0.9594169855117798
cg21628818,chr5,22746230,0.9594169855117798
cg02604675,chr8,46295363,0.9594169855117798
cg01700670,chr14,60379353,0.9594169855117798
cg12838514,chr2,74659640,0.9594169855117798
cg06039154,chr8,46294823,0.9594169855117798
cg24868446,chr11,96271170,0.9594169855117798
cg22004739,chr14,21987993,0.9594169855117798
cg20627439,chr1,9545590,0.9594169855117798
cg18185386,chr5,57717774,0.9594169855117798
cg02916332,chr6,52204715,0.9594169855117798
cg11000391,chr18,42395175,0.9594169855117798
cg12965599,chr9,91367289,0.9594169855117798
cg25770163,chr13,40730744,0.9594169855117798
cg11079986,chr2,71530104,0.9594169855117798
cg13884249,chr8,93811422,0.9594169855117798
cg08992395,chr4,109974743,0.9594169855117798
cg11209121,chr2,57112422,0.9594169855117798
cg16972488,chr2,74732951,0.9594169855117798
cg18918349,chr10,42583724,0.9594169855117798
cg08608749,chr6,52259898,0.9594169855117798
cg21895739,chr6,145863614,0.9594169855117798
cg06230736,chr2,9878590,0.9594169855117798
cg05820448,chr5,28467038,0.9594169855117798
cg25708328,chr2,74732935,0.9594169855117798
cg26410180,chr15,102967066,0.9594169855117798
cg18950746,chr10,42578559,0.9594169855117798
cg11019930,chr15,35300802,0.9594169855117798
cg23743304,chr1,56969814,0.9594169855117798
cg13078884,chr6,52313663,0.9594169855117798
cg10215507,chr2,148040290,0.9594169855117798
cg00222071,chr2,74659901,0.9594169855117798
cg26813903,chr15,103014706,0.9594169855117798
cg00222474,chr6,52208402,0.9594169855117798
cg13793953,chr10,82985910,0.9594169855117798
cg00249744,chr11,3761990,0.9594169855117798
cg04982951,chr2,9878605,0.9594169855117798
cg15297110,chr3,134240522,0.9594169855117798
cg26249364,chr11,89301476,0.9594169855117798
cg21222571,chr6,52233525,0.9594169855117798
cg16882804,chr6,77242688,0.9594169855117798
cg01314094,chr16,92695719,0.9594169855117798
cg10127483,chr3,108225903,0.9594169855117798
cg13300506,chr14,12341456,0.9594169855117798
cg10255858,chr14,58073202,0.9594169855117798
cg26306688,chr1,74885198,0.9594169855117798
cg10289720,chr12,49385325,0.9594169855117798
cg02219962,chr14,21987996,0.9594169855117798
cg05415282,chr11,96304116,0.9594169855117798
cg13643585,chr11,96271164,0.9594169855117798
cg24291087,chr5,57718848,0.9594169855117798
cg21473984,chr4,120268289,0.9594169855117798
cg10437271,chr1,56969806,0.9594169855117798
cg20726505,chr5,22746219,0.9294350147247314
cg05902128,chr2,160365800,0.9294350147247314
cg13090801,chr8,108956682,0.9294350147247314
cg22531240,chr4,88031563,0.9294350147247314
cg16328413,chr14,12345618,0.9294350147247314
cg13035951,chr13,40730738,0.9294350147247314
cg02734933,chr8,108703775,0.9294350147247314
cg09038439,chr2,160365809,0.9294350147247314
cg20348846,chr11,24076463,0.9294350147247314
cg03286705,chr5,139549021,0.9294350147247314
cg18335591,chr16,92695722,0.9294350147247314
cg20314575,chr2,160365899,0.9294350147247314
cg04237451,chr1,19104391,0.9294350147247314
cg12652554,chr12,107915546,0.9294350147247314
cg12289745,chr19,59170574,0.9294350147247314
cg11227540,chr6,52191004,0.9294350147247314
cg08026739,chr4,55651603,0.9294350147247314
cg14556391,chr17,87746301,0.9294350147247314
cg06807854,chr1,78189516,0.9294350147247314
cg18033436,chr19,45229277,0.9294350147247314
cg18689191,chr4,148805955,0.9294350147247314
cg02524931,chr17,87746431,0.9294350147247314
cg05907696,chr8,46294743,0.9294350147247314
cg23829778,chr2,113758893,0.9294350147247314
cg24900982,chr2,74698950,0.9294350147247314
cg23653728,chr2,61656522,0.9294350147247314
cg06484622,chr1,120607004,0.9294350147247314
cg04623623,chr4,65124586,0.9294350147247314
cg17651973,chr2,61656524,0.9294350147247314
cg18321148,chr5,37825896,0.9294350147247314
cg18724014,chr8,108956600,0.9294350147247314
