probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg09276739,chr6,31620649.0,31620649,chr6,0.0030499999411404133,0.00033999999868683517,0.0016949999699136242
cg23207361,chr6,31620651.0,31620651,chr6,0.0030499999411404133,0.00033999999868683517,0.0016949999699136242
cg16535510,chr20,41028729.0,41028729,chr20,0.001610000035725534,0.0017900000093504786,0.0017000000225380063
cg24859939,chr7,44606877.0,44606877,chr7,0.0030499999411404133,0.0003600000054575503,0.0017049999732989818
cg13218803,chr1,31644917.0,31644917,chr1,0.0031799999997019768,0.0002300000051036477,0.0017050000024028122
cg02517919,chr5,32313174.0,32313174,chr5,0.0031799999997019768,0.0002300000051036477,0.0017050000024028122
cg06132433,chr5,32313184.0,32313184,chr5,0.0031799999997019768,0.0002300000051036477,0.0017050000024028122
cg26080798,chr6,20401860.0,20401860,chr6,0.0031900000758469105,0.00022000000171829015,0.0017050000387826003
cg06028048,chr5,176388672.0,176388672,chr5,0.002240000059828162,0.001180000021122396,0.001710000040475279
cg16991595,chr4,128287939.0,128287939,chr4,0.002400000113993883,0.0010300000431016088,0.001715000078547746
cg10483813,chr16,53503412.0,53503412,chr16,0.002940000034868717,0.000539999979082495,0.001740000006975606
cg09515568,chr10,118342362.0,118342362,chr10,0.002940000034868717,0.0005699999746866524,0.0017550000047776848
cg04411893,chr3,185582920.0,185582920,chr3,0.0010999999940395355,0.0024500000290572643,0.0017750000115484
cg03116917,chr19,39833839.0,39833839,chr19,0.0031799999997019768,0.0004199999966658652,0.001799999998183921
cg23935120,chr1,25430882.0,25430882,chr1,0.003590000094845891,9.999999747378752e-06,0.0018000000472966349
cg03433560,chr3,25664938.0,25664938,chr3,0.0013200000394135714,0.002369999885559082,0.0018449999624863267
cg11312566,chr9,127397064.0,127397064,chr9,0.002940000034868717,0.000750000006519258,0.0018450000206939876
cg15142938,chr11,59615838.0,59615838,chr11,0.002940000034868717,0.0007600000244565308,0.001850000029662624
cg14689542,chr7,66845051.0,66845051,chr7,0.0031799999997019768,0.0005699999746866524,0.0018749999871943146
cg08914916,chr19,38930778.0,38930778,chr19,0.0037400000728666782,9.999999747378752e-06,0.0018750000363070285
cg13576809,chr2,218270218.0,218270218,chr2,0.0037400000728666782,9.999999747378752e-06,0.0018750000363070285
cg04389275,chr19,41264108.0,41264108,chr19,0.0013099999632686377,0.0024500000290572643,0.001879999996162951
cg22809411,chr8,73972501.0,73972501,chr8,0.0037400000728666782,1.9999999494757503e-05,0.0018800000361807179
cg01864468,chr6,28895650.0,28895650,chr6,0.0037400000728666782,1.9999999494757503e-05,0.0018800000361807179
cg24127743,chr19,55339799.0,55339799,chr19,0.001970000099390745,0.0017900000093504786,0.001880000054370612
cg12059782,chr11,57311501.0,57311501,chr11,0.001970000099390745,0.0017900000093504786,0.001880000054370612
cg25325612,chr16,46689253.0,46689253,chr16,0.0037899999879300594,0.0,0.0018949999939650297
cg04021430,chr16,46689240.0,46689240,chr16,0.0037899999879300594,0.0,0.0018949999939650297
cg19375044,chr19,44891085.0,44891085,chr19,0.0037899999879300594,9.999999747378752e-06,0.001899999993838719
cg10570941,chr6,26272800.0,26272800,chr6,0.0037899999879300594,1.9999999494757503e-05,0.0019049999937124085
cg02978317,chr3,52536530.0,52536530,chr3,0.0018700000364333391,0.0019399999873712659,0.0019050000119023025
cg14633562,chr17,60677718.0,60677718,chr17,0.0037400000728666782,7.000000186963007e-05,0.0019050000373681542
cg07384165,chr1,10428223.0,10428223,chr1,0.0013200000394135714,0.0024999999441206455,0.0019099999917671084
cg07997936,chr6,26183449.0,26183449,chr6,0.0037899999879300594,2.9999999242136255e-05,0.0019099999935860978
cg09682311,chr7,23014138.0,23014138,chr7,0.0026700000744313,0.0011500000255182385,0.0019100000499747694
cg23323388,chr11,6481365.0,6481365,chr11,0.0026700000744313,0.0011500000255182385,0.0019100000499747694
cg25999043,chr11,6481424.0,6481424,chr11,0.0026700000744313,0.0011500000255182385,0.0019100000499747694
cg09337677,chr2,26970430.0,26970430,chr2,0.0026700000744313,0.0011500000255182385,0.0019100000499747694
cg06287431,chr2,25982647.0,25982647,chr2,0.003809999907389283,1.9999999494757503e-05,0.0019149999534420203
ch.7.121194196F,chr7,121766905.0,121766905,chr7,0.0037899999879300594,3.9999998989515007e-05,0.0019149999934597872
cg09293387,chr8,6708305.0,6708305,chr8,0.0037899999879300594,7.000000186963007e-05,0.0019299999948998448
cg23834964,chr19,12891079.0,12891079,chr19,0.0037899999879300594,7.000000186963007e-05,0.0019299999948998448
cg23307218,chr19,11505950.0,11505950,chr19,0.0037899999879300594,7.999999797903001e-05,0.0019349999929545447
cg22942571,chr19,48363988.0,48363988,chr19,0.003809999907389283,7.999999797903001e-05,0.0019449999526841566
cg20946504,chr4,68350067.0,68350067,chr4,0.0037400000728666782,0.00016999999934341758,0.001955000036105048
cg07427945,chr17,47896160.0,47896160,chr17,0.0037899999879300594,0.00013000000035390258,0.001959999994141981
cg18133209,chr2,216412218.0,216412218,chr2,0.0031799999997019768,0.0007600000244565308,0.001970000012079254
cg19843451,chr1,45303781.0,45303781,chr1,0.00394000019878149,1.9999999494757503e-05,0.001980000099138124
cg09559823,chr16,57694787.0,57694787,chr16,0.001610000035725534,0.002369999885559082,0.001989999960642308
cg09904774,chr17,3636459.0,3636459,chr17,0.002940000034868717,0.0010400000028312206,0.001990000018849969
cg09515778,chr7,151057984.0,151057984,chr7,0.0015699999639764428,0.0024500000290572643,0.0020099999965168536
cg11682838,chr19,52140111.0,52140111,chr19,0.0033599999733269215,0.0007200000109151006,0.002039999992121011
cg24355850,chr1,45303784.0,45303784,chr1,0.00406000018119812,1.9999999494757503e-05,0.002040000090346439
cg04410181,chr1,46303557.0,46303557,chr1,0.0031900000758469105,0.000910000002477318,0.0020500000391621143
cg27367093,chr11,72434701.0,72434701,chr11,0.0037899999879300594,0.00031999999191612005,0.0020549999899230897
cg08940001,chr2,26970342.0,26970342,chr2,0.0037899999879300594,0.00031999999191612005,0.0020549999899230897
cg26349166,chr6,32128201.0,32128201,chr6,0.0037899999879300594,0.00031999999191612005,0.0020549999899230897
cg26936188,chr19,41264118.0,41264118,chr19,0.00018000000272877514,0.003930000122636557,0.002055000062682666
cg19977408,chr4,128287947.0,128287947,chr4,0.003590000094845891,0.000539999979082495,0.002065000036964193
cg15181396,chr19,42302805.0,42302805,chr19,0.001610000035725534,0.002529999939724803,0.0020699999877251685
cg09645331,chr16,13920008.0,13920008,chr16,0.0037899999879300594,0.0003600000054575503,0.002074999996693805
cg06692634,chr17,1716427.0,1716427,chr17,0.0026700000744313,0.0014900000533089042,0.002080000063870102
cg00997720,chr19,39125592.0,39125592,chr19,0.0026700000744313,0.0014900000533089042,0.002080000063870102
cg06459020,chr13,27251313.0,27251313,chr13,0.0026700000744313,0.0014900000533089042,0.002080000063870102
cg09019013,chr17,43170395.0,43170395,chr17,0.0037899999879300594,0.00039000000106170774,0.0020899999944958836
cg09533205,chr2,197453481.0,197453481,chr2,0.0037899999879300594,0.00039000000106170774,0.0020899999944958836
cg15219262,chr22,17628862.0,17628862,chr22,0.0010999999940395355,0.003109999932348728,0.002104999963194132
cg10121434,chr19,48469743.0,48469743,chr19,0.0037899999879300594,0.0004199999966658652,0.0021049999922979623
cg26368813,chr5,32585442.0,32585442,chr5,0.0037899999879300594,0.0004199999966658652,0.0021049999922979623
cg25770698,chr5,124746936.0,124746936,chr5,0.004189999774098396,2.9999999242136255e-05,0.0021099998866702663
cg26796981,chr7,99438922.0,99438922,chr7,0.0036899999249726534,0.0005300000193528831,0.0021099999721627682
cg13946500,chr19,10106635.0,10106635,chr19,0.004189999774098396,3.9999998989515007e-05,0.0021149998865439557
cg27303880,chr1,63774516.0,63774516,chr1,0.004259999841451645,2.9999999242136255e-05,0.0021449999203468906
cg13023397,chr10,26861298.0,26861298,chr10,0.0036899999249726534,0.0006000000284984708,0.002144999976735562
cg22563390,chr19,55461970.0,55461970,chr19,0.0020200000144541264,0.0022700000554323196,0.002145000034943223
cg22912359,chr17,40418019.0,40418019,chr17,0.001069999998435378,0.003229999914765358,0.002149999956600368
cg27563210,chr6,41895702.0,41895702,chr6,0.0037899999879300594,0.0005099999834783375,0.0021499999857041985
cg15494980,chr11,62831774.0,62831774,chr11,0.00107999995816499,0.003229999914765358,0.002154999936465174
cg20959523,chr2,163735966.0,163735966,chr2,0.0018700000364333391,0.0024500000290572643,0.0021600000327453017
cg25333216,chr17,76737355.0,76737355,chr17,0.0031799999997019768,0.0011500000255182385,0.0021650000126101077
cg07360893,chr3,160399551.0,160399551,chr3,0.0031799999997019768,0.0011500000255182385,0.0021650000126101077
cg05894122,chr11,6234860.0,6234860,chr11,0.001970000099390745,0.002369999885559082,0.0021699999924749136
cg14886145,chr10,72692070.0,72692070,chr10,0.001970000099390745,0.002369999885559082,0.0021699999924749136
cg17508440,chr22,38705704.0,38705704,chr22,0.0031900000758469105,0.001180000021122396,0.0021850000484846532
cg26523299,chr19,18636880.0,18636880,chr19,0.004389999900013208,0.0,0.002194999950006604
cg00893636,chr3,36993348.0,36993348,chr3,0.00022000000171829015,0.004170000087469816,0.002195000044594053
cg23003295,chr2,218270226.0,218270226,chr2,0.004389999900013208,9.999999747378752e-06,0.0021999999498802936
cg18615052,chr2,218270222.0,218270222,chr2,0.004389999900013208,9.999999747378752e-06,0.0021999999498802936
cg15778335,chr22,42614998.0,42614998,chr22,0.004389999900013208,1.9999999494757503e-05,0.002204999949753983
cg19151849,chr3,12841645.0,12841645,chr3,0.004389999900013208,1.9999999494757503e-05,0.002204999949753983
cg06240076,chr19,5791278.0,5791278,chr19,0.0038900000508874655,0.0005600000149570405,0.002225000032922253
cg17522965,chr22,27919435.0,27919435,chr22,0.004389999900013208,7.000000186963007e-05,0.0022299999509414192
cg01273580,chr19,49442850.0,49442850,chr19,0.003809999907389283,0.0006799999973736703,0.0022449999523814768
cg07704495,chr21,42496408.0,42496408,chr21,0.004509999882429838,0.0,0.002254999941214919
cg23422060,chr21,42496397.0,42496397,chr21,0.004509999882429838,0.0,0.002254999941214919
cg19405965,chr11,130002894.0,130002894,chr11,0.004509999882429838,9.999999747378752e-06,0.0022599999410886085
cg27038935,chr16,2223428.0,2223428,chr16,0.004509999882429838,9.999999747378752e-06,0.0022599999410886085
cg06483896,chr16,2223432.0,2223432,chr16,0.004509999882429838,9.999999747378752e-06,0.0022599999410886085
cg09875273,chr17,39687733.0,39687733,chr17,0.004509999882429838,1.9999999494757503e-05,0.002264999940962298
cg16387947,chr1,25430721.0,25430721,chr1,0.004509999882429838,2.9999999242136255e-05,0.0022699999408359872
cg08758916,chr22,40044661.0,40044661,chr22,0.004509999882429838,3.9999998989515007e-05,0.0022749999407096766
cg16066294,chr14,23095489.0,23095489,chr14,0.0035099999513477087,0.0010400000028312206,0.0022749999770894647
cg13099106,chr12,120087367.0,120087367,chr12,0.0027199999894946814,0.001829999964684248,0.0022749999770894647
cg22259630,chr19,18204216.0,18204216,chr19,0.004509999882429838,4.999999873689376e-05,0.002279999940583366
cg11981871,chr19,52140100.0,52140100,chr19,0.0036899999249726534,0.0008699999889358878,0.0022799999569542706
cg03402794,chr13,27251156.0,27251156,chr13,0.004509999882429838,7.999999797903001e-05,0.002294999940204434
cg02438591,chr16,2155557.0,2155557,chr16,0.004509999882429838,9.000000136438757e-05,0.002299999941897113
cg11911934,chr12,100266854.0,100266854,chr12,0.004389999900013208,0.00022000000171829015,0.0023049999508657493
cg00918762,chr6,30617339.0,30617339,chr6,0.0026700000744313,0.0019399999873712659,0.002305000030901283
cg06180915,chr7,2354543.0,2354543,chr7,0.0026700000744313,0.0019399999873712659,0.002305000030901283
cg04413085,chr1,42817447.0,42817447,chr1,0.003590000094845891,0.0010300000431016088,0.00231000006897375
cg11546933,chr13,40770796.0,40770796,chr13,0.001970000099390745,0.0026700000744313,0.0023200000869110227
cg25958857,chr12,53054614.0,53054614,chr12,0.004509999882429838,0.0001500000071246177,0.002329999944777228
cg02718124,chr11,6481417.0,6481417,chr11,0.0031799999997019768,0.0014900000533089042,0.0023350000265054405
cg00334542,chr7,100612160.0,100612160,chr7,0.004389999900013208,0.0003000000142492354,0.002344999957131222
cg15542994,chr19,51905117.0,51905117,chr19,0.0010999999940395355,0.003590000094845891,0.0023450000444427133
cg00059424,chr22,30592160.0,30592160,chr22,0.0031900000758469105,0.001509999972768128,0.002350000024307519
cg26404748,chr14,23095483.0,23095483,chr14,0.0036100000143051147,0.0010900000343099236,0.002350000024307519
cg07063325,chr6,33289852.0,33289852,chr6,0.0031900000758469105,0.001509999972768128,0.002350000024307519
cg10256052,chr7,99438910.0,99438910,chr7,0.00406000018119812,0.0006399999838322401,0.00235000008251518
cg23903679,chr10,72692086.0,72692086,chr10,0.002940000034868717,0.0017900000093504786,0.002365000022109598
cg11865585,chr19,57240645.0,57240645,chr19,0.004509999882429838,0.0002300000051036477,0.002369999943766743
cg21882527,chr3,25664945.0,25664945,chr3,0.001610000035725534,0.0031300000846385956,0.0023700000601820648
cg18755855,chr20,45881082.0,45881082,chr20,0.002400000113993883,0.002369999885559082,0.0023849999997764826
cg27208865,chr10,102743669.0,102743669,chr10,0.004509999882429838,0.0003000000142492354,0.002404999948339537
cg16577607,chr1,28259351.0,28259351,chr1,0.004389999900013208,0.0004299999854993075,0.002409999942756258
cg09761863,chr1,25232863.0,25232863,chr1,0.004509999882429838,0.00033000000985339284,0.0024199999461416155
cg11199428,chr13,51453242.0,51453242,chr13,0.003590000094845891,0.0012600000482052565,0.0024250000715255737
cg21558268,chr19,2785420.0,2785420,chr19,0.0007200000109151006,0.004149999935179949,0.0024349999730475247
cg18961234,chr6,15248379.0,15248379,chr6,0.0048699998296797276,3.9999998989515007e-05,0.0024549999143346213
cg02273535,chr5,32585440.0,32585440,chr5,0.004509999882429838,0.0004199999966658652,0.0024649999395478517
cg10565270,chr11,71787155.0,71787155,chr11,0.004389999900013208,0.000539999979082495,0.0024649999395478517
cg01734062,chr17,50274459.0,50274459,chr17,0.0037899999879300594,0.0011500000255182385,0.002470000006724149
cg00170973,chr17,60677712.0,60677712,chr17,0.004389999900013208,0.0005600000149570405,0.0024749999574851245
cg05867925,chr6,26033625.0,26033625,chr6,0.0043299999088048935,0.0006399999838322401,0.002484999946318567
cg06680921,chr19,41397444.0,41397444,chr19,0.0037899999879300594,0.001180000021122396,0.0024850000045262277
cg13060851,chr1,42817452.0,42817452,chr1,0.003590000094845891,0.0014100000262260437,0.0025000000605359674
cg13933139,chr12,56300383.0,56300383,chr12,0.002529999939724803,0.002529999939724803,0.002529999939724803
cg27099373,chr17,8156455.0,8156455,chr17,0.0004900000058114529,0.004579999949783087,0.00253499997779727
cg09964005,chr22,38705697.0,38705697,chr22,0.004389999900013208,0.0007200000109151006,0.0025549999554641545
cg14144732,chr14,54396820.0,54396820,chr14,0.0031799999997019768,0.0019399999873712659,0.0025599999935366213
cg01597097,chr6,28944267.0,28944267,chr6,0.0031799999997019768,0.0019399999873712659,0.0025599999935366213
cg17257676,chr22,28741995.0,28741995,chr22,0.0026700000744313,0.0024500000290572643,0.0025600000517442822
cg03494005,chr7,100586370.0,100586370,chr7,0.0026700000744313,0.0024500000290572643,0.0025600000517442822
cg27317447,chr10,103918402.0,103918402,chr10,0.00506999995559454,5.999999848427251e-05,0.002564999977039406
cg12127780,chr19,38930801.0,38930801,chr19,0.005140000022947788,9.999999747378752e-06,0.0025750000113475835
cg00705668,chr19,38930762.0,38930762,chr19,0.005140000022947788,9.999999747378752e-06,0.0025750000113475835
cg11502784,chr6,28895636.0,28895636,chr6,0.005140000022947788,1.9999999494757503e-05,0.002580000011221273
cg01969837,chr22,42615004.0,42615004,chr22,0.005140000022947788,1.9999999494757503e-05,0.002580000011221273
cg26458567,chr16,89490857.0,89490857,chr16,0.005140000022947788,1.9999999494757503e-05,0.002580000011221273
cg27332227,chr3,40453380.0,40453380,chr3,0.002309999894350767,0.0028800000436604023,0.0025949999690055847
cg04998282,chr17,67717863.0,67717863,chr17,0.0037400000728666782,0.001449999981559813,0.0025950000272132456
cg19723459,chr12,113221130.0,113221130,chr12,0.005229999776929617,9.999999747378752e-06,0.002619999888338498
cg23737112,chr6,44219815.0,44219815,chr6,0.0043299999088048935,0.0009200000204145908,0.002624999964609742
cg18567944,chr20,44215223.0,44215223,chr20,0.005140000022947788,0.00013000000035390258,0.0026350000116508454
cg21086156,chr19,54191052.0,54191052,chr19,0.00033000000985339284,0.00494999997317791,0.0026399999915156513
cg11223747,chr1,12019399.0,12019399,chr1,0.0037899999879300594,0.0014900000533089042,0.002640000020619482
cg24962141,chr16,67847058.0,67847058,chr16,0.005239999853074551,7.000000186963007e-05,0.0026549999274720903
cg01818597,chr11,63974440.0,63974440,chr11,0.004389999900013208,0.0009200000204145908,0.0026549999602138996
cg11638847,chr19,57435320.0,57435320,chr19,0.005229999776929617,0.00011999999696854502,0.002674999886949081
cg15714329,chr1,154221141.0,154221141,chr1,0.005309999920427799,4.999999873689376e-05,0.0026799999595823465
cg16875280,chr19,45584516.0,45584516,chr19,0.005369999911636114,0.0,0.002684999955818057
